#GENE	DISEASE	TYPE	ID	INH
NHLRC1	Epilepsy, progressive myoclonic 2B (Lafora)	disease	254780 	AR
TPMT	Thiopurines, poor metabolism of, 1	susceptibility	610460 	AR
DEK	Leukemia, acute nonlymphocytic	disease	125264 	
SOX4	Coffin-Siris syndrome 10	disease	618506 	AD
DCDC2	Nephronophthisis 19	disease	616217 	AR
DCDC2	Deafness, autosomal recessive 66	provisional	610212 	AR
DCDC2	Sclerosing cholangitis, neonatal	disease	617394 	AR
ALDH5A1	Succinic semialdehyde dehydrogenase deficiency	disease	271980 	AR
TDP2	Spinocerebellar ataxia, autosomal recessive 23	disease	616949 	AR
GMNN	Meier-Gorlin syndrome 6	disease	616835 	AD
RIPOR2	Deafness, autosomal recessive 104	provisional	616515 	AR
SLC17A3	Uric acid concentration, serum, QTL4	non-disease	612671 	AD
SLC17A3	Gout susceptibility 4	susceptibility	612671 	AD
HFE	Porphyria variegata, susceptibility to	susceptibility	176200 	AD
HFE	Microvascular complications of diabetes 7	susceptibility	612635 	
HFE	Hemochromatosis	disease	235200 	AR
HFE	Alzheimer disease, susceptibility to	susceptibility	104300 	AD
HFE	Transferrin serum level QTL2	non-disease	614193 	
HFE	Porphyria cutanea tarda, susceptibility to	susceptibility	176100 	AR;AD
H1-4	Rahman syndrome	disease	617537 	AD
OR2J3	C3HEX, ability to smell	non-disease	615082 	AD
MOG	Narcolepsy 7	provisional	614250 	AD
ZFP57	Diabetes mellitus, transient neonatal 1	disease	601410 	AD
HLA-G	Asthma, susceptibility to	susceptibility	600807 	AD
HLA-A	Hypersensitivity syndrome, carbamazepine-induced, susceptibility to	susceptibility	608579 	
DHX16	Neuromuscular disease and ocular or auditory anomalies with or without seizures	disease	618733 	AD
TUBB	Symmetric circumferential skin creases, congenital, 1	disease	156610 	AD
TUBB	Cortical dysplasia, complex, with other brain malformations 6	disease	615771 	AD
VARS2	Combined oxidative phosphorylation deficiency 20	disease	615917 	AR
CDSN	Hypotrichosis 2	disease	146520 	AD
CDSN	Peeling skin syndrome 1	disease	270300 	AR
HLA-C	Psoriasis susceptibility 1	susceptibility	177900 	MF
HLA-C	HIV-1 viremia, susceptibility to	susceptibility	609423 	
HLA-B	Synovitis, chronic	susceptibility	susceptibility to} 	
HLA-B	Abacavir hypersensitivity	susceptibility	susceptibility to} 	
HLA-B	Spondyloarthropathy, susceptibility to, 1	susceptibility	106300 	MF
HLA-B	Stevens-Johnson syndrome, susceptibility to	susceptibility	608579 	
HLA-B	Stevens-Johnson syndrome, susceptibility to	susceptibility	608579 	
HLA-B	Toxic epidermal necrolysis, susceptibility to	susceptibility	608579 	
NFKBIL1	Rheumatoid arthritis, susceptibility to	susceptibility	180300 	
LTA	Psoriatic arthritis, susceptibility to	susceptibility	607507 	
LTA	Myocardial infarction, susceptibility to	susceptibility	608446 	
LTA	Leprosy, susceptibility to, 4	susceptibility	610988 	
TNF	Migraine without aura, susceptibility to	susceptibility	157300 	AD
TNF	Dementia, vascular	susceptibility	susceptibility to} 	
TNF	Asthma, susceptibility to	susceptibility	600807 	AD
TNF	Septic shock	susceptibility	susceptibility to} 	
TNF	Malaria, cerebral, susceptibility to	susceptibility	611162 	
NCR3	Malaria, mild, susceptibility to	susceptibility	609148 	
CSNK2B	Poirier-Bienvenu neurodevelopmental syndrome	disease	618732 	AD
MPIG6B	Thrombocytopenia, anemia, and myelofibrosis	provisional	617441 	AR
MSH5	Premature ovarian failure 13	provisional	617442 	AR
VARS1	Neurodevelopmental disorder with microcephaly, seizures, and cortical atrophy	disease	617802 	AR
NEU1	Sialidosis, type II	disease	256550 	AR
NEU1	Sialidosis, type I	disease	256550 	AR
SLC44A4	Deafness, autosomal dominant 72	provisional	617606 	AD
C2	C2 deficiency	disease	217000 	AR
C2	Macular degeneration, age-related, 14, reduced risk of	susceptibility	615489 	DD
CFB	Complement factor B deficiency	provisional	615561 	AR
CFB	Hemolytic uremic syndrome, atypical, susceptibility to, 4	susceptibility	612924 	AD
CFB	Macular degeneration, age-related, 14, reduced risk of	susceptibility	615489 	DD
SKIV2L	Trichohepatoenteric syndrome 2	disease	614602 	AR
C4A	Blood group, Rodgers	non-disease	614374 	
C4A	C4a deficiency	disease	614380 	AR
C4B	C4B deficiency	disease	614379 	
CYP21A2	Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency	disease	201910 	AR
CYP21A2	Adrenal hyperplasia, congenital, due to 21-hydroxylase deficiency	disease	201910 	AR
TNXB	Ehlers-Danlos syndrome, classic-like, 1	disease	606408 	AR
TNXB	Vesicoureteral reflux 8	disease	615963 	AD
BTNL2	Sarcoidosis, susceptibility to, 2	susceptibility	612387 	AD
HLA-DRB1	Multiple sclerosis, susceptibility to, 1	susceptibility	126200 	MF
HLA-DRB1	Sarcoidosis, susceptibility to, 1	susceptibility	181000 	AD
HLA-DQA1	Celiac disease, susceptibility to	susceptibility	212750 	AR;MF
HLA-DQB1	Celiac disease, susceptibility to	susceptibility	212750 	AR;MF
HLA-DQB1	Multiple sclerosis, susceptibility to, 1	susceptibility	126200 	MF
HLA-DQB1	Creutzfeldt-Jakob disease, variant, resistance to	susceptibility	123400 	AD
TAP2	Bare lymphocyte syndrome, type I, due to TAP2 deficiency	disease	604571 	AR
PSMB8	Proteasome-associated autoinflammatory syndrome 1 and digenic forms	disease	256040 	AR
TAP1	Bare lymphocyte syndrome, type I	disease	604571 	AR
PSMB9	Proteasome-associated autoinflammatory syndrome 3, digenic	provisional	617591 	AR
HLA-DPB1	Beryllium disease, chronic	susceptibility	susceptibility to} 	
COL11A2	Deafness, autosomal dominant 13	disease	601868 	AD
COL11A2	Otospondylomegaepiphyseal dysplasia, autosomal recessive	disease	215150 	AR
COL11A2	Fibrochondrogenesis 2	disease	614524 	AR;AD
COL11A2	Deafness, autosomal recessive 53	disease	609706 	AR
COL11A2	Otospondylomegaepiphyseal dysplasia, autosomal dominant	disease	184840 	AD
SLC39A7	Agammaglobulinemia 9, autosomal recessive	disease	619693 	AR
TAPBP	Bare lymphocyte syndrome, type I	disease	604571 	AR
SYNGAP1	Mental retardation, autosomal dominant 5	disease	612621 	AD
ITPR3	Diabetes, type 1, susceptibility to	susceptibility	222100 	AR
UQCC2	Mitochondrial complex III deficiency, nuclear type 7	disease	615824 	AR
LEMD2	Marbach-Rustad progeroid syndrome	disease	619322 	AD
LEMD2	Cataract 46, juvenile-onset	disease	212500 	AR
HMGA1	Type 2 diabetes mellitus, susceptibility to	susceptibility	125853 	AD
RPS10	Diamond-Blackfan anemia 9	disease	613308 	AD
SCUBE3	Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies	disease	619184 	AR
DEF6	Immunodeficiency 87 and autoimmunity	disease	619573 	AR
FANCE	Fanconi anemia, complementation group E	disease	600901 	AR
TULP1	Leber congenital amaurosis 15	disease	613843 	AR
TULP1	Retinitis pigmentosa 14	disease	600132 	AR
FKBP5	Major depressive disorder and accelerated response to antidepressant drug treatment	susceptibility	608516 	
LHFPL5	Deafness, autosomal recessive 67	disease	610265 	AR
SLC26A8	Spermatogenic failure 3	disease	606766 	AD
PNPLA1	Ichthyosis, congenital, autosomal recessive 10	disease	615024 	AR
PPIL1	Pontocerebellar hypoplasia, type 14	disease	619301 	AR
DNAH8	Spermatogenic failure 46	disease	619095 	AR
DAAM2	Nephrotic syndrome, type 24	disease	619263 	AR
MOCS1	Molybdenum cofactor deficiency A	disease	252150 	AR
TREM2	Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 2	disease	618193 	AR
GUCA1A	Cone-rod dystrophy 14	disease	602093 	AD
GUCA1A	Cone dystrophy-3	disease	602093 	AD
GUCA1B	Retinitis pigmentosa 48	disease	613827 	
PRPH2	Macular dystrophy, patterned, 1	disease	169150 	AD
PRPH2	Choroidal dystrophy, central areolar 2	disease	613105 	AD
PRPH2	Retinitis punctata albescens	disease	136880 	AR;AD
PRPH2	Leber congenital amaurosis 18	disease	608133 	AR;AD;DD
PRPH2	Macular dystrophy, vitelliform, 3	disease	608161 	AD
PRPH2	Retinitis pigmentosa 7 and digenic form	disease	608133 	AR;AD;DD
CNPY3	Developmental and epileptic encephalopathy 60	disease	617929 	AR
GNMT	Glycine N-methyltransferase deficiency	disease	606664 	AR
PEX6	Peroxisome biogenesis disorder 4B	disease	614863 	AR;AD
PEX6	Peroxisome biogenesis disorder 4A (Zellweger)	disease	614862 	AR
PEX6	Heimler syndrome 2	disease	616617 	AR
PPP2R5D	Mental retardation, autosomal dominant 35	disease	616355 	AD
CUL7	3-M syndrome 1	disease	273750 	AR
POLR1C	Leukodystrophy, hypomyelinating, 11	disease	616494 	AR
POLR1C	Treacher Collins syndrome 3	disease	248390 	AR
POLH	Xeroderma pigmentosum, variant type	disease	278750 	AR
GTPBP2	Jaberi-Elahi syndrome	disease	617988 	AR
RSPH9	Ciliary dyskinesia, primary, 12	disease	612650 	
VEGFA	Microvascular complications of diabetes 1	susceptibility	603933 	
AARS2	Leukoencephalopathy, progressive, with ovarian failure	disease	615889 	AR
AARS2	Combined oxidative phosphorylation deficiency 8	disease	614096 	AR
RUNX2	Metaphyseal dysplasia with maxillary hypoplasia with or without brachydactyly	disease	156510 	AD
RUNX2	Cleidocranial dysplasia, forme fruste, with brachydactyly	disease	119600 	AD
RUNX2	Cleidocranial dysplasia, forme fruste, dental anomalies only	disease	119600 	AD
RUNX2	Cleidocranial dysplasia	disease	119600 	AD
CLIC5	Deafness, autosomal recessive 103	provisional	616042 	AR
PLA2G7	Platelet-activating factor acetylhydrolase deficiency	disease	614278 	AR
PLA2G7	Asthma, susceptibility to	susceptibility	600807 	AD
PLA2G7	Atopy, susceptibility to	susceptibility	147050 	AD
CD2AP	Glomerulosclerosis, focal segmental, 3	disease	607832 	
MMUT	Methylmalonic aciduria, mut(0) type	disease	251000 	AR
RHAG	Overhydrated hereditary stomatocytosis	disease	185000 	AD
RHAG	Anemia, hemolytic, Rh-null, regulator type	disease	268150 	AD
TFAP2B	Patent ductus arteriosus 2	disease	617035 	AD
TFAP2B	Char syndrome	disease	169100 	AD
PKHD1	Polycystic kidney disease 4, with or without hepatic disease	disease	263200 	AR
IL17F	Candidiasis, familial, 6, autosomal dominant	provisional	613956 	
EFHC1	Epilepsy, juvenile absence, susceptibility to, 1	susceptibility	607631 	AD
EFHC1	Myoclonic epilepsy, juvenile, susceptibility to, 1	susceptibility	254770 	AD
CILK1	Epilepsy, juvenile myoclonic, susceptibility to, 10	susceptibility	617924 	AD
CILK1	Endocrine-cerebroosteodysplasia	disease	612651 	AR
ELOVL5	Spinocerebellar ataxia 38	disease	615957 	AD
GCLC	Myocardial infarction, susceptibility to	susceptibility	608446 	
GCLC	Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency	disease	230450 	AR
DST	Neuropathy, hereditary sensory and autonomic, type VI	provisional	614653 	AR
DST	Epidermolysis bullosa simplex 3, localized or generalized intermediate, with bp230 deficiency	disease	615425 	AR
RAB23	Carpenter syndrome	disease	201000 	AR
EYS	Retinitis pigmentosa 25	disease	602772 	AR
LMBRD1	Methylmalonic aciduria and homocystinuria, cblF type	disease	277380 	AR
COL9A1	Stickler syndrome, type IV	disease	614134 	
COL9A1	Epiphyseal dysplasia, multiple, 6	provisional	614135 	AD
RIMS1	Cone-rod dystrophy 7	disease	603649 	AD
KCNQ5	Mental retardation, autosomal dominant 46	disease	617601 	AD
KHDC3L	Hydatidiform mole, recurrent, 2	disease	614293 	AR
MTO1	Combined oxidative phosphorylation deficiency 10	disease	614702 	AR
SLC17A5	Salla disease	disease	604369 	AR
SLC17A5	Sialic acid storage disorder, infantile	disease	269920 	AR
COL12A1	Bethlem myopathy 2	disease	616471 	AD
COL12A1	Ullrich congenital muscular dystrophy 2	provisional	616470 	AR
MYO6	Deafness, autosomal dominant 22, with hypertrophic cardiomyopathy	disease	606346 	AD
MYO6	Deafness, autosomal dominant 22	disease	606346 	AD
MYO6	Deafness, autosomal recessive 37	disease	607821 	AR
IMPG1	Macular dystrophy, vitelliform, 4	disease	616151 	AR;AD
IMPG1	Retinitis pigmentosa 91	disease	153870 	AD
PHIP	Chung-Jansen syndrome	disease	617991 	AD
LCA5	Leber congenital amaurosis 5	disease	604537 	AR
ELOVL4	Spinocerebellar ataxia 34	disease	133190 	AD
ELOVL4	Stargardt disease 3	disease	600110 	AD
ELOVL4	Ichthyosis, spastic quadriplegia, and mental retardation	disease	614457 	AR
BCKDHB	Maple syrup urine disease, type Ib	disease	248600 	AR
TENT5A	Osteogenesis imperfecta, type XVIII	disease	617952 	AR
PGM3	Immunodeficiency 23	disease	615816 	AR
RIPPLY2	Spondylocostal dysostosis 6	provisional	616566 	AR
MRAP2	Obesity, susceptibility to, BMIQ18	susceptibility	615457 	AD
TBX18	Congenital anomalies of kidney and urinary tract 2	disease	143400 	AD
NT5E	Calcification of joints and arteries	disease	211800 	AR
SNX14	Spinocerebellar ataxia, autosomal recessive 20	disease	616354 	AR
ZNF292	Intellectual developmental disorder, autosomal dominant 64	disease	619188 	AD
SLC35A1	Congenital disorder of glycosylation, type IIf	disease	603585 	AR
RARS2	Pontocerebellar hypoplasia, type 6	disease	611523 	AR
BACH2	Immunodeficiency 60 and autoimmunity	disease	618394 	AD
MAP3K7	Frontometaphyseal dysplasia 2	disease	617137 	AD
MAP3K7	Cardiospondylocarpofacial syndrome	disease	157800 	AD
NDUFAF4	Mitochondrial complex I deficiency, nuclear type 15	disease	618237 	AR
FBXL4	Mitochondrial DNA depletion syndrome 13 (encephalomyopathic type)	disease	615471 	AR
USP45	Leber congenital amaurosis 19	provisional	618513 	AR
GRIK2	Neurodevelopmental disorder with impaired language and ataxia and with or without seizures	disease	619580 	AD
GRIK2	Intellectual developmental disorder, autosomal recessive 6	disease	611092 	AR
HACE1	Spastic paraplegia and psychomotor retardation with or without seizures	disease	616756 	AR
BVES	Muscular dystrophy, limb-girdle, autosomal recessive 25	disease	616812 	AR
POPDC3	Muscular dystrophy, limb-girdle, autosomal recessive 26	disease	618848 	AR
ATG5	Spinocerebellar ataxia, autosomal recessive 25	provisional	617584 	AR
RTN4IP1	Optic atrophy 10 with or without ataxia, mental retardation, and seizures	disease	616732 	AR
QRSL1	Combined oxidative phosphorylation deficiency 40	disease	618835 	AR
PDSS2	Coenzyme Q10 deficiency, primary, 3	disease	614652 	AR
SOBP	Mental retardation, anterior maxillary protrusion, and strabismus	disease	613671 	AR
SEC63	Polycystic liver disease 2	disease	617004 	AD
OSTM1	Osteopetrosis, autosomal recessive 5	disease	259720 	AR
ARMC2	Spermatogenic failure 38	disease	618433 	AR
CD164	Deafness, autosomal dominant 66	provisional	616969 	AD
ZBTB24	Immunodeficiency-centromeric instability-facial anomalies syndrome 2	disease	614069 	AR
FIG4	Yunis-Varon syndrome	disease	216340 	AR
FIG4	Polymicrogyria, bilateral temporooccipital	provisional	612691 	AR
FIG4	Amyotrophic lateral sclerosis 11	disease	612577 	AD
FIG4	Charcot-Marie-Tooth disease, type 4J	disease	611228 	AR
WASF1	Neurodevelopmental disorder with absent language and variable seizures	disease	618707 	AD
CDC40	Pontocerebellar hypoplasia, type 15	provisional	619302 	AR
CDK19	Developmental and epileptic encephalopathy 87	disease	618916 	AD
TRAF3IP2	Candidiasis, familial, 8	provisional	615527 	AR
TRAF3IP2	Psoriasis susceptibility 13	susceptibility	614070 	
CCN6	Progressive pseudorheumatoid dysplasia	disease	208230 	AR
LAMA4	Cardiomyopathy, dilated, 1JJ	disease	615235 	AD
COL10A1	Metaphyseal chondrodysplasia, Schmid type	disease	156500 	AD
DSE	Ehlers-Danlos syndrome, musculocontractural type 2	disease	615539 	AR
TSPYL1	Sudden infant death with dysgenesis of the testes syndrome	disease	608800 	AR
RSPH4A	Ciliary dyskinesia, primary, 11	disease	612649 	
RFX6	Mitchell-Riley syndrome	disease	615710 	AR
NUS1	Mental retardation, autosomal dominant 55, with seizures	disease	617831 	AD
NUS1	Congenital disorder of glycosylation, type 1aa	provisional	617082 	AR
CEP85L	Lissencephaly 10	disease	618873 	AD
PLN	Cardiomyopathy, dilated, 1P	disease	609909 	
PLN	Cardiomyopathy, hypertrophic, 18	disease	613874 	AD
MCM9	Ovarian dysgenesis 4	disease	616185 	AR
GJA1	Erythrokeratodermia variabilis et progressiva 3	disease	617525 	AD
GJA1	Craniometaphyseal dysplasia, autosomal recessive	disease	218400 	AR
GJA1	Oculodentodigital dysplasia	disease	164200 	AD
GJA1	Hypoplastic left heart syndrome 1	disease	241550 	AR
GJA1	Palmoplantar keratoderma with congenital alopecia	disease	104100 	AD
GJA1	Syndactyly, type III	disease	186100 	AD
GJA1	Oculodentodigital dysplasia, autosomal recessive	disease	257850 	AR
GJA1	Atrioventricular septal defect 3	disease	600309 	AD
TRDN	Cardiac arrhythmia syndrome, with or without skeletal muscle weakness	disease	615441 	AR
LAMA2	Muscular dystrophy, limb-girdle, autosomal recessive 23	disease	618138 	AR
LAMA2	Muscular dystrophy, congenital, merosin deficient or partially deficient	disease	607855 	AR
ARG1	Argininemia	disease	207800 	AR
MED23	Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy	disease	614249 	AR
ENPP1	Obesity, susceptibility to	susceptibility	601665 	AR;AD;MF
ENPP1	Hypophosphatemic rickets, autosomal recessive, 2	disease	613312 	AR
ENPP1	Diabetes mellitus, non-insulin-dependent, susceptibility to	susceptibility	125853 	AD
ENPP1	Arterial calcification, generalized, of infancy, 1	disease	208000 	AR
ENPP1	Cole disease	disease	615522 	AD
VNN1	Cole disease	disease	615522 	AD
EYA4	Cardiomyopathy, dilated, 1J	provisional	605362 	AD
EYA4	Deafness, autosomal dominant 10	disease	601316 	AD
MYB	Deafness, autosomal dominant 10	disease	601316 	AD
AHI1	Joubert syndrome 3	disease	608629 	AR
PEX7	Rhizomelic chondrodysplasia punctata, type 1	disease	215100 	AR
PEX7	Peroxisome biogenesis disorder 9B	disease	614879 	AR
IFNGR1	H. pylori infection, susceptibility to	susceptibility	600263 	
IFNGR1	Immunodeficiency 27A, mycobacteriosis, AR	disease	209950 	AR
IFNGR1	Immunodeficiency 27B, mycobacteriosis, AD	disease	615978 	AD
IFNGR1	Tuberculosis infection, protection against	susceptibility	607948 	
IFNGR1	Tuberculosis, susceptibility to	susceptibility	607948 	
IFNGR1	Hepatitis B virus infection, susceptibility to	susceptibility	610424 	
TNFAIP3	Autoinflammatory syndrome, familial, Behcet-like	disease	616744 	AD
PERP	Erythrokeratodermia variabilis et progressiva 7	disease	619209 	AR
PERP	Olmsted syndrome 2	disease	619208 	AD
REPS1	Neurodegeneration with brain iron accumulation 7	provisional	617916 	AR
CITED2	Atrial septal defect 8	disease	614433 	AD
CITED2	Ventricular septal defect 2	disease	614431 	AD
ADGRG6	Lethal congenital contracture syndrome 9	disease	616503 	AR
HIVEP2	Mental retardation, autosomal dominant 43	disease	616977 	AD
PEX3	Peroxisome biogenesis disorder 10A (Zellweger)	disease	614882 	AR
PEX3	Peroxisome biogenesis disorder 10B	provisional	617370 	AR
STX11	Hemophagocytic lymphohistiocytosis, familial, 4	disease	603552 	AR
EPM2A	Epilepsy, progressive myoclonic 2A (Lafora)	disease	254780 	AR
GRM1	Spinocerebellar ataxia, autosomal recessive 13	disease	614831 	AR
GRM1	Spinocerebellar ataxia 44	disease	617691 	AD
SASH1	Dyschromatosis universalis hereditaria 1	disease	127500 	AD
SASH1	Cancer, alopecia, pigment dyscrasia, onychodystrophy, and keratoderma	provisional	618373 	AR
TAB2	Congenital heart defects, nonsyndromic, 2	disease	614980 	AD
